,Title_job,Job_link,Company_link,Address,Salary,date
26,"3 .NET Developers (ASP.NET, C#)",/it-jobs/3-net-developers-asp-net-c-relia-systems-3806,/companies/relia-systems,Ho Chi Minh,"1,000 - 2,000 USD",08/30/2021
27,"Fullstack Engineer (.NET, JavaScript)",/it-jobs/fullstack-engineer-net-c-javascript-propertyguru-viet-nam-2538,/companies/propertyguru-viet-nam,Ho Chi Minh,Up to 45m,08/30/2021
28,Database Administrator (SQL Server),/it-jobs/database-administrator-sql-server-ekino-vietnam-0451,/companies/ekino-vietnam,Ha Noi,Attractive salary!,08/30/2021
29,Fullstack Developer (JavaScript ReactJS),/it-jobs/fullstack-developer-javascript-reactjs-anduin-transactions-4633,/companies/anduin-transactions,Ho Chi Minh,Top market salary,08/30/2021
30,Senior Developers (JavaScript/C#/.NET),/it-jobs/senior-developers-javascript-c-net-infomed-viet-nam-jsc-4232,/companies/infomed-viet-nam-jsc,Ho Chi Minh,"1,000 - 1,500 USD",08/30/2021
31,Remote Database Developer (Up to $5000),/it-jobs/remote-database-developer-up-to-8000-employment-hero-2210,/companies/employment-hero,Ho Chi Minh,You'll love it,08/30/2021
32,5 Senior PHP Developers (CSS),/it-jobs/5-senior-php-developers-css-mysql-augen-vietnam-0221,/companies/augen-vietnam,Ho Chi Minh,You'll love it,08/30/2021
33,"Senior Business Analyst (Agile, English)",/it-jobs/senior-business-analyst-agile-english-home-credit-vietnam-1804,/companies/home-credit-vietnam,Ho Chi Minh,You'll love it,08/30/2021
34,Solution Architect (Java/Cloud/Mobile),/it-jobs/solution-architect-java-cloud-mobile-home-credit-vietnam-5641,/companies/home-credit-vietnam,Ho Chi Minh,You'll love it,08/30/2021
35,C & SQL Developer (Training in Europe),/it-jobs/c-sql-developer-training-in-europe-codix-4600,/companies/codix,Ho Chi Minh,"Up to 1,500 usd",08/30/2021
36,Jr/Mid/Sr QA Engineer Manual/Automation,/it-jobs/jr-mid-sr-qa-engineer-manual-automation-manabie-international-pte-ltd-3216,/companies/manabie-international-pte-ltd,Ho Chi Minh,"800 - 2,000 USD",08/30/2021
37,Software Engineering Manager,/it-jobs/software-engineering-manager-ninja-van-tech-lab-0354,/companies/ninja-van-tech-lab,Ho Chi Minh,You'll love it,08/30/2021
38,"Manual Software Tester (Agile, QA QC)",/it-jobs/manual-software-tester-agile-qa-qc-fortna-vietnam-0807,/companies/fortna-vietnam,Ho Chi Minh,You'll love it,08/30/2021
39,Automation Software Tester (QA QC) ,/it-jobs/software-automation-tester-qa-qc-fortna-vietnam-3059,/companies/fortna-vietnam,Ha Noi,You'll love it,08/30/2021
40,"Frontend Developer (VueJS, HTML5, CSS3)",/it-jobs/frontend-developer-vuejs-html5-css3-designer-journeys-3705,/companies/designer-journeys,Ha Noi,Attractive,08/30/2021
41,"Frontend Engineer (ReactJS, JavaScript)",/it-jobs/frontend-engineer-reactjs-javascript-ninja-van-tech-lab-2238,/companies/ninja-van-tech-lab,Ho Chi Minh,You'll love it,08/30/2021
42,Manual Tester/ QA QC Engineer,/it-jobs/manual-tester-qa-qc-engineer-designer-journeys-2928,/companies/designer-journeys,Ho Chi Minh,Attractive,08/30/2021
43,"Mobile Dev (Android, Kotlin, WkWebview)",/it-jobs/mobile-dev-android-kotlin-wkwebview-lotte-data-communicaton-co-ltd-vietnam-1619,/companies/lotte-data-communicaton-co-ltd-vietnam,Ho Chi Minh,"1,000 - 1,200 USD",08/30/2021
44,Senior QC/ QC Leader Project (Manual QC),/it-jobs/senior-qc-manual-tester-up-to-1200-cong-ty-tnhh-jv-it-techs-3315,/companies/cong-ty-tnhh-jv-it-techs,Ha Noi,"1,000 - 1,400 USD",08/30/2021
45,Product Owner ,/it-jobs/product-owner-itviec-4647,/companies/itviec,Ho Chi Minh,You'll love it,08/30/2021
46,IT Helpdesk Engineer,/it-jobs/it-helpdesk-engineer-wizeline-2339,/companies/wizeline,Ho Chi Minh,You'll love it,08/30/2021
47,[Urgent] 03 Tech Lead $2800 - $4200,/it-jobs/urgent-03-tech-lead-2800-4200-simple-tech-investment-0258,/companies/simple-tech-investment,Ho Chi Minh,"3,000 - 4,200 USD",08/30/2021
48,.NET Developer (Middle/Senior),/it-jobs/net-developer-middle-senior-mti-technology-2756,/companies/mti-technology,Ho Chi Minh,"1,100 - 1,700 USD",08/30/2021
49,Fullstack (Java/Angular)~3k-NO PROBATION,/it-jobs/fullstack-dev-java-angular-up-to-3000-fpt-software-4537,/companies/fpt-software,Da Nang,Up to $3000,08/30/2021
50,Manual Tester,/it-jobs/manual-tester-aswhite-vietnam-5018,/companies/aswhite-vietnam,Ha Noi,You'll love it,08/30/2021
51,"[Osaka, Japan] Brand Manager ~ 600++ Man",/it-jobs/osaka-japan-brand-manager-600-man-cmc-global-3311,/companies/cmc-global,Ho Chi Minh,600++ man,08/30/2021
52,QA/QC/Tester AUTOMATION (Senior/Lead),/it-jobs/qa-qc-tester-automation-senior-lead-simple-tech-investment-3934,/companies/simple-tech-investment,Others,Open for discussion,08/30/2021
53,BACKEND ENGINEER (PHP/NodeJS) ~$2200,/it-jobs/backend-engineer-php-nodejs-2200-simple-tech-investment-3100,/companies/simple-tech-investment,Ho Chi Minh,"1,000 - 2,200 USD",08/30/2021
54,5 Mobile Devs (Android/iOS) - Upto $2500,/it-jobs/5-mobile-devs-android-ios-upto-2500-powergate-software-4133,/companies/powergate-software,Ho Chi Minh,"800 - 2,500 USD",08/30/2021
55,"Frontend Developer (JavaScript, ReactJS)",/it-jobs/frontend-developer-javascript-reactjs-beta-proptech-2612,/companies/beta-proptech,Ho Chi Minh,"1,000 - 3,500 USD",08/30/2021
56,FRONTEND ENGINEER (ReactJS/VueJS) ~$2100,/it-jobs/frontend-engineer-reactjs-vuejs-2000-simple-tech-investment-2226,/companies/simple-tech-investment,Ha Noi,"1,000 - 2,100 USD",08/30/2021
57,.NET Developer - Signing bonus 20M VND,/it-jobs/net-developer-signing-bonus-up-to-20m-saigon-technology-solutions-4543,/companies/saigon-technology-solutions,Ho Chi Minh,Up to 2000$ net,08/30/2021
58,03 Project Manager ($2500 - $3500),/it-jobs/03-project-manager-2500-3500-smartosc-3119,/companies/smartosc,Ho Chi Minh,"2,500 - 3,500 USD",08/30/2021
59,Senior/Lead .NET Developer (C#)Upto$2000,/it-jobs/senior-lead-net-developer-c-upto-2000-smartosc-5350,/companies/smartosc,Ho Chi Minh,"1,200 - 2,000 USD",08/30/2021
60,"Full Stack Engineer (Nodejs, React)",/it-jobs/full-stack-engineer-nodejs-react-pizza-hut-digital-ventures-1423,/companies/pizza-hut-digital-ventures,Da Nang,Attractive salary,08/30/2021
61,Backend Engineers (Python/C#),/it-jobs/backend-engineers-python-c-wizeline-0714,/companies/wizeline,Ha Noi,You'll love it,08/30/2021
62,"PHP Developer (JavaScript, MySQL)",/it-jobs/php-developer-javascript-mysql-incepit-2038,/companies/incepit,Ho Chi Minh,"1,000 - 2,000 USD",08/30/2021
63,【Fresher】PHP Developer,/it-jobs/fresher-php-developer-mysql-english-bit-vietnam-4551,/companies/bit-vietnam,Ho Chi Minh,You'll love it,08/30/2021
64,Backend Developer (NodeJS/Golang/Java),/it-jobs/backend-developer-nodejs-golang-java-midas-protocol-4017,/companies/midas-protocol,Ha Noi,"500 - 3,000 USD",08/30/2021
65,Frontend Dev ( ReactJS/VueJS/JavaScript),/it-jobs/frontend-dev-reactjs-vuejs-javascript-midas-protocol-4138,/companies/midas-protocol,Ho Chi Minh,"500 - 3,000 USD",08/30/2021
66,"Lead Engineer (Ruby on Rails, Golang)",/it-jobs/engineer-lead-ruby-on-rails-golang-money-forward-vietnam-co-ltd-2757,/companies/money-forward-vietnam-co-ltd,Ho Chi Minh,"2,000 - 4,000 USD",08/30/2021
67,[Tuyển Gấp] ANDROID Developer ,/it-jobs/tuyen-gap-android-developer-relia-systems-4402,/companies/relia-systems,Ho Chi Minh,You'll love it,08/30/2021
68,IT Support Engineer ,/it-jobs/it-engineer-system-admin-english-doctor-anywhere-viet-nam-0516,/companies/doctor-anywhere-viet-nam,Ho Chi Minh,You'll love it,08/30/2021
69,"iOS Developer (Obj-C, Swift) ",/it-jobs/ios-developer-obj-c-swift-up-to-4000-doctor-anywhere-viet-nam-5858,/companies/doctor-anywhere-viet-nam,Ha Noi,"2,000 - 4,000 USD",08/30/2021
70,Sr. Frontend Engineer (Angular/ ReactJS),/it-jobs/sr-frontend-engineer-angular-reactjs-doctor-anywhere-viet-nam-5959,/companies/doctor-anywhere-viet-nam,Ha Noi,"2,000 - 4,000 USD",08/30/2021
71,"Automation QA Engineer (Selenium, Java)",/it-jobs/senior-automation-qa-engineer-up-3500-doctor-anywhere-viet-nam-5942,/companies/doctor-anywhere-viet-nam,Ho Chi Minh,"1,500 - 3,500 USD",08/30/2021
72,Senior Java Engineer (Spring),/it-jobs/senior-java-engineer-spring-struts-doctor-anywhere-viet-nam-5845,/companies/doctor-anywhere-viet-nam,Ha Noi,"2,000 - 4,000 USD",08/30/2021
73,"Sr Frontend Dev (ReactJS, VueJS, JS)",/it-jobs/sr-frontend-dev-reactjs-vuejs-js-money-forward-vietnam-co-ltd-0051,/companies/money-forward-vietnam-co-ltd,Ho Chi Minh,You'll love it,08/30/2021
74,"3 Senior Java Developers (Spring, MySQL)",/it-jobs/3-senior-java-developers-spring-mysql-extreme-viet-nam-0554,/companies/extreme-viet-nam,Ho Chi Minh,"800 - 1,500 USD",08/30/2021
75,Business Analyst (English/UI-UX) ~ 1600$,/it-jobs/02-business-analyst-up-to-1-600-massgenie-asia-2409,/companies/massgenie-asia,Ho Chi Minh,Up to 1600$,08/30/2021
76,BrSE with Japanese proficiency,/it-jobs/brse-with-japanese-proficiency-money-forward-vietnam-co-ltd-2744,/companies/money-forward-vietnam-co-ltd,Ha Noi,You'll love it,08/30/2021
77,"02 Senior BA (SQL, Database) Up to $1500",/it-jobs/02-senior-ba-sql-database-up-to-1500-ists-4415,/companies/ists,Ho Chi Minh,"800 - 1,500 USD",08/30/2021
78,"Java Dev (Spring/Kafka/Agile), from $2K",/it-jobs/java-dev-spring-kafka-agile-from-2-5k-vincere-2957,/companies/vincere,Ha Noi,From $2k & signon bonus,08/30/2021
79,Web Developer (PHP/Java/Golang),/it-jobs/web-developer-php-java-golang-mor-4305,/companies/mor,Ho Chi Minh,"500 - 2,200 USD",08/30/2021
80,Data Engineer (Spark/Python/Scala),/it-jobs/data-engineer-spark-python-scala-skedulo-vietnam-4547,/companies/skedulo-vietnam,Ha Noi,"2,000 - 4,000 USD",08/30/2021
81,Frontend (JavaScript/ReactJS/React) ~$4k,/it-jobs/frontend-javascript-reactjs-react-4k-autonomous-2325,/companies/autonomous,Ho Chi Minh,"2,500 - 4,000 USD",08/30/2021
82,Unity Developer (AR/VR),/it-jobs/unity-developer-ar-vr-hblab-2418,/companies/hblab,Ha Noi,"600 - 1,500 USD",08/30/2021
83,Senior/ Middle QA Automation Engineer,/it-jobs/senior-middle-qa-automation-engineer-floware-1828,/companies/floware,Ho Chi Minh,Very attractive,08/30/2021
84,PHP Developers (Laravel),/it-jobs/php-developers-laravel-rivercrane-vietnam-4825,/companies/rivercrane-vietnam,Ha Noi,You'll love it,08/30/2021
85,Junior/Mid/Senior Android Developer,/it-jobs/junior-mid-senior-android-developer-samsung-electronics-hcmc-ce-complex-4110,/companies/samsung-electronics-hcmc-ce-complex,Ha Noi,You'll love it,08/30/2021
86,"02 Android Developer (Java, Kotlin)",/it-jobs/02-android-developer-java-kotlin-live-group-1738,/companies/live-group,Ho Chi Minh,"2,000 - 2,500 USD",08/30/2021
87,IT Operations Analyst (Asia Pacific),/it-jobs/it-operation-project-manager-english-inxpress-0842,/companies/inxpress,Ha Noi,You'll love it,08/30/2021
88,"DevOps Engineer (Cloud, AWS) ~40M net",/it-jobs/devops-engineer-cloud-aws-40m-net-velacorp-4355,/companies/velacorp,Ho Chi Minh,20m - 40m vnd + phụ cấp,08/30/2021
89,QA/QC/Tester (Secure Network),/it-jobs/qa-qc-tester-secure-network-opswat-software-vietnam-5700,/companies/opswat-software-vietnam,Ho Chi Minh,You'll love it,08/30/2021
90,05 Senior Java in Ha Noi (upto 2500 USD),/it-jobs/05-senior-java-in-ha-noi-upto-2500-usd-tp-p-technology-1133,/companies/tp-p-technology,Ha Noi,"1,200 - 2,500 USD",08/30/2021
91,Senior .NET Developer (C#),/it-jobs/senior-net-developer-c-elca-4304,/companies/elca,Ho Chi Minh,You'll love it,08/30/2021
92,Senior Java Developer,/it-jobs/senior-java-developer-elca-4228,/companies/elca,Ho Chi Minh,You'll love it,08/30/2021
93,"5 Sr PHP Developers (Java, Golang)",/it-jobs/5-sr-php-developers-java-golang-zalora-group-1752,/companies/zalora-group,Ha Noi,Competitive,08/30/2021
94,05 PHP Developers (Ruby) ~ Up to 1200$,/it-jobs/05-php-developers-ruby-up-to-1200-lifull-tech-vietnam-4828,/companies/lifull-tech-vietnam,Ho Chi Minh,"500 - 1,200 USD",08/30/2021
95,Mobile Developer (React Native) ~ 1300$,/it-jobs/mobile-developer-react-native-1300-ows-2046,/companies/ows,Ho Chi Minh,"500 - 1,300 USD",08/30/2021
96,Frontend Developer -JavaScript/CSS/HTML5,/it-jobs/frontend-developer-javascript-css-html5-solis-lab-5916,/companies/solis-lab,Ho Chi Minh,You'll love it,08/30/2021
97,Product Owner (JOINING BONUS),/it-jobs/product-owner-business-analyst-english-zamo-0224,/companies/zamo,Ho Chi Minh,"1,000 - 1,500 USD",08/30/2021
98,2 Embedded System Project Leader (Car),/it-jobs/2-embedded-system-project-leader-car-robert-bosch-engineering-and-business-solutions-4524,/companies/robert-bosch-engineering-and-business-solutions,Ho Chi Minh,You'll love it,08/30/2021
99,Backend Dev (JAVA/ .NET/ RUBY) ~ $1500,/it-jobs/backend-dev-java-net-ruby-1500-its-global-3627,/companies/its-global,Ha Noi,"600 - 1,500 USD",08/30/2021
100,Kỹ sư cầu nối BrSE Tiếng Nhật,/it-jobs/ky-su-cau-noi-brse-tieng-nhat-ai-t-4222,/companies/ai-t-2,Ho Chi Minh,"2,000 - 3,500 USD",08/30/2021
101,"Urgent Java Dev (Spring, SQL) ~$2000",/it-jobs/urgent-java-dev-spring-sql-2000-bbv-vietnam-4655,/companies/bbv-vietnam,Ha Noi,You'll love it,08/30/2021
102,5 Vận hành Ứng dụng Kênh thanh toán,/it-jobs/5-van-hanh-ung-dung-kenh-thanh-toan-sacombank-0412,/companies/sacombank,Ho Chi Minh,"650 - 1,500 USD",08/30/2021
103,Mid/Sr ReactJS Frontend - Sign on bonus,/it-jobs/mid-sr-reactjs-frontend-sign-on-bonus-lhv-software-3144,/companies/lhv-software,Ho Chi Minh,You'll love it,08/30/2021
104,15 Phát triển Ứng dụng (App Developer),/it-jobs/15-phat-trien-ung-dung-app-developer-sacombank-3713,/companies/sacombank,Ho Chi Minh,"800 - 2,000 USD",08/30/2021
105,10 Vận hành Ứng dụng Corebanking,/it-jobs/10-van-hanh-ung-dung-corebanking-sacombank-5630,/companies/sacombank,Ho Chi Minh,"800 - 2,000 USD",08/30/2021
106,"Java Developers -J2EE,Spring (All level)",/it-jobs/java-developers-j2ee-spring-all-level-dxc-vietnam-4700,/companies/dxc-vietnam,Ho Chi Minh,You'll love it,08/30/2021
107,Software Team Leader ,/it-jobs/team-leader-ai-t-5435,/companies/ai-t-2,Ha Noi,You'll love it,08/30/2021
108,Software Engineer(Nodejs/Angular),/it-jobs/software-engineer-nodejs-angular-tc-itech-vietnam-3045,/companies/tc-itech-vietnam,Ha Noi,"500 - 1,500 USD",08/30/2021
109,GẤP-Backend Dev (Java/Spring/MySQL)~60M,/it-jobs/gap-backend-web-java-spring-mysql-60m-mintpot-vina-5421,/companies/mintpot-vina,Ho Chi Minh,"800 - 2,500 USD",08/30/2021
110,QA QC Lead ,/it-jobs/qa-lead-splash-interactive-vietnam-4350,/companies/splash-interactive-vietnam,Ho Chi Minh,You'll love it,08/30/2021
111,Frontend Developer (JavaScript/HTML/CSS),/it-jobs/frontend-developer-javascript-html-css-poeta-2132,/companies/poeta,Ha Noi,You'll love it,08/30/2021
112,Senior DevOps Engineer ,/it-jobs/senior-devops-engineer-onpoint-3430,/companies/onpoint,Ha Noi,"1,000 - 2,500 USD",08/30/2021
113,"PHP Developer (Laravel, SQL, JavaScript)",/it-jobs/php-developer-laravel-sql-javascript-besmartee-1612,/companies/besmartee,Ho Chi Minh,Up to 2.600 usd,08/30/2021
114,"Senior Backend Developer (Ruby, Golang)",/it-jobs/senior-backend-developer-ruby-golang-seal-commerce-4902,/companies/seal-commerce,Ho Chi Minh,Up to 2000$ net,08/30/2021
115,QC Engineer (Auto),/it-jobs/qc-engineer-auto-chotot-5348,/companies/chotot,Ho Chi Minh,You'll love it,08/30/2021
116,"5 Frontend Dev (AngularJS, JavaScript)",/it-jobs/5-frontend-dev-angularjs-javascript-koh-young-technology-inc-0413,/companies/koh-young-technology-inc,Ho Chi Minh,Up to $2000,08/30/2021
117,Senior PHP Developer (Laravel/ Symfony),/it-jobs/senior-php-developer-laravel-symfony-nfq-asia-1436,/companies/nfq-asia,Ho Chi Minh,You'll love it,08/30/2021
118,Mobile Dev (React Native/Flutter/iOS),/it-jobs/mobile-dev-react-native-flutter-ios-newwave-solutions-5229,/companies/newwave-solutions,Ho Chi Minh,"500 - 1,500 USD",08/30/2021
119,(Senior/Junior) .NET Developer - BONUS,/it-jobs/senior-junior-net-developer-bonus-kms-technology-2251,/companies/kms-technology,Ha Noi,You'll love it,08/30/2021
120,Frontend Software Engineer (ReactJS),/it-jobs/frontend-software-engineer-reactjs-hubble-pte-ltd-1945,/companies/hubble-pte-ltd,Da Nang,"1,000 - 3,000 USD",08/30/2021
121,"Mobile Developers (iOS, Android)",/it-jobs/senior-mobile-developers-itr-vn-1116,/companies/itr-vn,Ha Noi,"1,000 - 2,000 USD",08/30/2021
122,(Senior/Junior) Golang Engineer - BONUS,/it-jobs/junior-senior-golang-engineer-bonus-kms-technology-1630,/companies/kms-technology,Ha Noi,You'll love it,08/30/2021
123,Backend Software Engineer (Ruby),/it-jobs/backend-software-engineer-ruby-hubble-pte-ltd-1439,/companies/hubble-pte-ltd,Ho Chi Minh,"1,000 - 3,000 USD",08/30/2021
124,"Ruby on Rails Developers (Ruby, English)",/it-jobs/ruby-on-rails-developers-ruby-english-texo-design-2035,/companies/texo-design,Ho Chi Minh,"1,000 - 1,500 USD",08/30/2021
125,"Tech Lead (PHP, NodeJS)",/it-jobs/tech-lead-php-nodejs-waverley-software-1008,/companies/waverley-software,Ho Chi Minh,"1,200 - 2,600 USD",08/30/2021
126,Senior Java/Golang Developers (ZaloPay),/it-jobs/senior-java-developers-zalopay-vng-corporation-1617,/companies/vng-corporation,Ho Chi Minh,You'll love it,08/30/2021
127,"Senior Fullstack Dev (NodeJS, ReactJS)",/it-jobs/senior-fullstack-dev-nodejs-reactjs-nstep-1309,/companies/nstep,Ha Noi, up to 50m/month,08/30/2021
128,UX/UI Designer,/it-jobs/ux-ui-designer-fpt-software-0104,/companies/fpt-software,Ho Chi Minh,You'll love it,08/30/2021
129,"PHP Developer (Laravel, Yii2)",/it-jobs/10-php-developer-laravel-wordpress-texo-design-0503,/companies/texo-design,Ha Noi,"1,000 - 1,500 USD",08/30/2021
130,Product Manager/Product Owner,/it-jobs/product-manager-product-owner-bein-3921,/companies/bein,Da Nang,You'll love it,08/30/2021
131,"DevOps Engineer (Cloud, SQL)",/it-jobs/devops-engineer-cloud-sql-poccupine-holding-pte-ltd-3219,/companies/poccupine-holding-pte-ltd,Ha Noi,"1,000 - 1,500 USD",08/30/2021
132,Sr.DEV (Flutter/ReactNative/iOS/Android),/it-jobs/sr-dev-flutter-reactnative-ios-android-nexle-corporation-4440,/companies/nexle-corporation,Ho Chi Minh,Upto 1500 based on skills,08/30/2021
133,Senior Frontend Developer (Up to 1800$),/it-jobs/senior-frontend-developer-up-to-1800-fincorp-1816,/companies/fincorp,Da Nang,"1,300 - 1,800 USD",08/30/2021
134,Software Tester Engineer,/it-jobs/software-tester-engineer-wisewires-3517,/companies/wisewires,Ho Chi Minh,"500 - 1,500 USD",08/30/2021
135,"Senior Cloud Engineer (Python, AWS)",/it-jobs/senior-cloud-engineer-python-aws-techcombank-0411,/companies/techcombank,Ho Chi Minh,You'll love it,08/30/2021
136,Oracle Database Administrator ~ $4000,/it-jobs/oracle-database-administrator-4000-alpha-networks-solution-3640,/companies/alpha-networks-solution,Ho Chi Minh,"2,000 - 4,000 USD",08/30/2021
137,Senior Java Developer (Up to $2500),/it-jobs/senior-java-developer-up-to-2500-larion-0526,/companies/larion,Da Nang,"2,000 - 2,500 USD",08/30/2021
138,"20 Developers (Java, .NET)",/it-jobs/20-developers-java-net-ngan-hang-tmcp-tien-phong-tpbank-0610,/companies/ngan-hang-tmcp-tien-phong-tpbank,Ho Chi Minh,You'll love it,08/30/2021
139,Product Manager,/it-jobs/product-manager-rever-5003,/companies/rever,Ho Chi Minh,You'll love it,08/30/2021
140,"Frontend Dev (VueJS, Angular, ReactJS)",/it-jobs/frontend-dev-vuejs-angular-reactjs-relipa-software-0137,/companies/relipa-software,Ho Chi Minh,"600 - 1,500 USD",08/30/2021
141,Technical Architect ,/it-jobs/technical-architect-money-forward-vietnam-co-ltd-1131,/companies/money-forward-vietnam-co-ltd,Ho Chi Minh,"3,000 - 6,000 USD",08/30/2021
142,Chuyên viên hạ tầng - Up to 1000$,/it-jobs/chuyen-vien-ha-tang-up-to-1000-jb-securities-vietnam-jbsv-1733,/companies/jb-securities-vietnam-jbsv,Ha Noi,Up to 1000$,08/30/2021
143,"Application Dev (C#, ASP.NET, .NET)",/it-jobs/application-dev-c-asp-net-net-vietcredit-5730,/companies/vietcredit,Ho Chi Minh,Up to $1500,08/30/2021
144,"PHP Dev (Laravel, Cake - Up to 1500$)",/it-jobs/php-dev-laravel-cake-up-to-1500-relipa-software-5048,/companies/relipa-software,Ho Chi Minh,"600 - 1,500 USD",08/30/2021
145,03 Unity Game Developer (C#),/it-jobs/03-unity-game-developer-c-tower-hanoi-1849,/companies/tower-hanoi,Ho Chi Minh,"500 - 1,500 USD",08/30/2021
146,Senior Blockchain Engineer [upto 1-2k$],/it-jobs/senior-blockchain-engineer-upto-1-2k-vcc-exchange-4941,/companies/vcc-exchange,Ho Chi Minh,"1,000 - 2,000 USD",08/30/2021
147,"5 Java Developers (Spring, JQuery)",/it-jobs/5-java-developers-spring-jquery-rikkeisoft-0503,/companies/rikkeisoft,Ho Chi Minh,You'll love it,08/30/2021
148,"Quality Assurance Analyst(Tester, QA QC)",/it-jobs/quality-assurance-analyst-qa-qc-xpon-digital-5658,/companies/xpon-digital,Da Nang,"900 - 1,200 USD",08/30/2021
149,"Fullstack Devs (JavaScript, PHP, SQL)",/it-jobs/fullstack-devs-javascript-php-sql-xpon-digital-5917,/companies/xpon-digital,Ho Chi Minh,"1,300 - 2,000 USD",08/30/2021
