,Title_job,Job_link,Company_link,Address,Salary,date
22,Senior Software Tester (QA QC),/it-jobs/senior-software-tester-dsquare-0438,/companies/dsquare,Ha Noi,"800 - 1,500 USD",10/11/2021
23,DevOps Engineer (Java/C++/English) ,/it-jobs/devops-engineer-java-c-english-nakivo-1518,/companies/nakivo,Ho Chi Minh,"2,300 - 2,800 USD",10/11/2021
24,"Quality Control (QA QC, Agile)",/it-jobs/quality-control-qa-qc-agile-dirox-0254,/companies/dirox,Ho Chi Minh,Up to $1200,10/11/2021
25,Software Engineer (Java-Backend),/it-jobs/software-engineer-java-backend-one-mount-group-5532,/companies/one-mount-group,Ho Chi Minh,Competitive,10/11/2021
26,Manual Tester (QA QC/Test Database/API),/it-jobs/2-tester-qa-qc-test-api-japanese-kaiyouit-2645,/companies/kaiyouit,Ho Chi Minh,"600 - 1,100 USD",10/11/2021
27,Frontend Reactjs Dev (làm blockchain),/it-jobs/frontend-dev-lam-blockchain-kyber-network-3246,/companies/kyber-network,Ha Noi,"1,300 - 2,600 USD",10/11/2021
28,Golang/Python Backend (Blockchain),/it-jobs/golang-backend-hn-hcmc-middle-senior-kyber-network-1336,/companies/kyber-network,Ha Noi,"1,400 - 3,200 USD",10/11/2021
29,"Database Developer (MySQL, Oracle)",/it-jobs/chuyen-vien-du-lieu-vinpearl-1437,/companies/vinpearl,Ho Chi Minh,You'll love it,10/11/2021
30,"Developer (PHP, .Net, Wordpress)",/it-jobs/chuyen-vien-lap-trinh-vinpearl-1006,/companies/vinpearl,Ha Noi,You'll love it,10/11/2021
31,Fullstack Dev (Golang & Reactjs) ,/it-jobs/fullstack-dev-hn-hcmc-golang-reactjs-kyber-network-4121,/companies/kyber-network,Ho Chi Minh,"1,400 - 3,200 USD",10/11/2021
32,"02 Python Developers (Django, jQuery)",/it-jobs/02-python-developers-django-jquery-nasys-1913,/companies/nasys,Ha Noi,You'll love it,10/11/2021
33,Java Developer non-mobile application,/it-jobs/java-developer-j2ee-oracle-pvcombank-0342,/companies/pvcombank,Ha Noi,You'll love it,10/11/2021
34,"ASP.NET Developers (.NET, C#)",/it-jobs/asp-net-software-developers-net-c-dek-technologies-1546,/companies/dek-technologies,Ha Noi,You'll love it,10/11/2021
35,UI/UX Designer (Product Designer),/it-jobs/ui-ux-designer-product-designer-houze-group-1517,/companies/houze-group,Ho Chi Minh,"1,000 - 2,000 USD",10/11/2021
36,Mobile Dev (iOS/Android/React Native),/it-jobs/mobile-dev-ios-android-react-native-hdwebsoft-0918,/companies/hdwebsoft,Ho Chi Minh,Negotiable salary,10/11/2021
37,"5 PHP Developers(Laravel,CakePHP)",/it-jobs/5-php-developers-laravel-cakephp-hdwebsoft-0710,/companies/hdwebsoft,Ha Noi,Attractive salary ,10/11/2021
38,5 NodeJS Developers/ReactJS/ VueJS,/it-jobs/5-nodejs-developers-reactjs-vuejs-hdwebsoft-1620,/companies/hdwebsoft,Ho Chi Minh,Attractive salary ,10/11/2021
39,"Senior Android Developer (Kotlin, MVVM)",/it-jobs/senior-android-developer-kotlin-mvvm-dirox-0336,/companies/dirox,Ho Chi Minh,Up to $2000,10/11/2021
40,Python Developers,/it-jobs/python-developers-hdwebsoft-1738,/companies/hdwebsoft,Ho Chi Minh,Negotiable salary,10/11/2021
41,"Backend Developer (Java, Spring)",/it-jobs/backend-engineer-java-hash-consulting-group-1523,/companies/hash-consulting-group,Ho Chi Minh,Very attractive!!!,10/11/2021
42,Backend Dev (NodeJS / JavaScript / OOP),/it-jobs/backend-dev-nodejs-javascript-oop-hamsa-technologies-5723,/companies/hamsa-technologies,Ho Chi Minh,"1,100 - 2,200 USD",10/11/2021
43,Backend Developer (NodeJS),/it-jobs/backend-developer-nodejs-gihot-3427,/companies/gihot,Ho Chi Minh,"800 - 2,000 USD",10/11/2021
44,Technical Support Engineer (English) ,/it-jobs/technical-support-engineer-english-opswat-software-vietnam-4541,/companies/opswat-software-vietnam,Ho Chi Minh,You'll love it,10/11/2021
45,Remote Fullstack Engineer Python/NodeJS,/it-jobs/remote-fullstack-engineer-resola-inc-2339,/companies/resola-inc,Ho Chi Minh,"2,000 - 3,000 USD",10/11/2021
46,DevOps / DevSecOps (AWS/System Engineer),/it-jobs/devsecops-devops-aws-english-tekos-interactive-2644,/companies/tekos-interactive,Ha Noi,Up to 3.500 usd,10/11/2021
47,"Mobile Dev (iOS, Android, React Native)",/it-jobs/mobile-dev-ios-android-react-native-mor-2125,/companies/mor,Ho Chi Minh,"700 - 1,800 USD",10/11/2021
48,Business Analyst (QA QC),/it-jobs/business-analyst-qa-qc-pal-tech-2656,/companies/pal-tech,Ho Chi Minh,"1,500 - 2,000 USD",10/11/2021
49,C++ Software Engineer (Network Domain),/it-jobs/5-senior-c-developer-c-language-oop-viettel-group-3947,/companies/viettel-group,Ho Chi Minh,25m - 50m vnd,10/11/2021
50,"Sr. Java Software Developer (Agile, SQL)",/it-jobs/sr-java-software-developer-agile-sql-fortna-vietnam-0942,/companies/fortna-vietnam,Ha Noi,Up to 50m ,10/11/2021
51,[CJP] Bridge SE (Project Manager/Java),/it-jobs/bridge-engineer-project-manager-java-cmc-global-5816,/companies/cmc-global,Ho Chi Minh,High salary,10/11/2021
52,"Java Developer (J2EE, Spring)",/it-jobs/java-developer-j2ee-spring-sai-digital-5317,/companies/sai-digital,Ha Noi,You'll love it,10/11/2021
53,[CJP] Java/ReactJS Dev ~ High Salary,/it-jobs/05-java-reactjs-developer-high-salary-cmc-global-0326,/companies/cmc-global,Ho Chi Minh,High salary ,10/11/2021
54,"Security Engineer (AWS, Cloud)",/it-jobs/security-engineer-aws-cloud-baemin-vietnam-woowa-bros-4554,/companies/baemin-vietnam-woowa-bros,Ha Noi,"2,000 - 4,000 USD",10/11/2021
55,"QA Engineer (Tester, QA QC)",/it-jobs/qa-engineer-tester-qa-qc-nakivo-2407,/companies/nakivo,Ha Noi,"1,100 - 1,300 USD",10/11/2021
56,Data Analytics Manager,/it-jobs/data-analytics-manager-simple-tech-investment-2123,/companies/simple-tech-investment,Others,"3,500 - 5,000 USD",10/11/2021
57,Fresher/ Junior Flutter Developer,/it-jobs/fresher-junior-flutter-developer-bigtrees-0802,/companies/bigtrees,Ha Noi,"700 - 1,500 USD",10/11/2021
58," QC Engineer (Tester, QA QC) ~ $13,000",/it-jobs/qc-engineer-tester-qa-qc-levitate-3053,/companies/levitate,Ho Chi Minh,"From $13,000/year",10/11/2021
59,"Product Manager $22,100 - $32,500",/it-jobs/product-manager-22-100-32-500-levitate-0941,/companies/levitate,Others,"$22,100 - $32,500/year",10/11/2021
60,"Frontend Dev (JavaScipt, ReactJS) ~$20k",/it-jobs/frontend-dev-javascipt-reactjs-20k-levitate-5011,/companies/levitate,Ha Noi,"$19,500-$26,000",10/11/2021
61,Fresher / Junior ReactJS Developer,/it-jobs/fresher-junior-reactjs-developer-bigtrees-0148,/companies/bigtrees,Ho Chi Minh,"700 - 1,000 USD",10/11/2021
62,"Backend Team Leader (Java, Spring)",/it-jobs/backend-team-leader-java-timo-5257,/companies/timo,Ho Chi Minh,You'll love it,10/11/2021
63,Project Manager (Agile/ Scrum Master),/it-jobs/project-manager-agile-wata-4438,/companies/wata,Ho Chi Minh,You'll love it,10/11/2021
64,Middle/Senior Java Developer (Spring),/it-jobs/middle-senior-java-developer-spring-sgh-asia-ltd-5258,/companies/sgh-asia-ltd,Ho Chi Minh,"1,500 - 3,000 USD",10/11/2021
65,Automation QA QC/ Tester (Senior - Lead),/it-jobs/automation-qa-qc-tester-senior-lead-nfq-asia-5236,/companies/nfq-asia,Ho Chi Minh,You'll love it,10/11/2021
66,Mobile Dev (React Native) - Up to $1800,/it-jobs/mobile-dev-react-native-up-to-1500-viettel-software-services-a-member-of-viettel-group-4348,/companies/viettel-software-services-a-member-of-viettel-group,Ho Chi Minh,"700 - 1,800 USD",10/11/2021
67,Java Developers(OPP/MySQL),/it-jobs/java-developers-opp-mysql-fahasa-4454,/companies/fahasa,Ho Chi Minh,You'll love it,10/11/2021
68,"Urgent Java Dev (Spring, SQL) ~$2000",/it-jobs/urgent-java-dev-spring-sql-2000-bbv-vietnam-1134,/companies/bbv-vietnam,Ho Chi Minh,You'll love it,10/11/2021
69,QA Specialist -Data Analyst/QA QC/Tester,/it-jobs/qa-specialist-data-analyst-qa-qc-tester-elefos-4226,/companies/elefos,Ho Chi Minh,From 1500$++,10/11/2021
70,"Mid-Senior Java Devs (Spring, English)",/it-jobs/mid-senior-java-devs-spring-english-epam-0619,/companies/epam,Ho Chi Minh,You'll love it,10/11/2021
71,"Fullstack Developer (ReactJS, NodeJS)",/it-jobs/fullstack-developer-reactjs-nodejs-epam-0148,/companies/epam,Ho Chi Minh,You'll love it,10/11/2021
72,Java Backend Dev (Spring)~ Up to 1800$,/it-jobs/java-backend-dev-spring-up-to-1800-sunshine-group-4058,/companies/sunshine-group,Ho Chi Minh,"1,000 - 1,800 USD",10/11/2021
73,Java Developer - Up to $2000,/it-jobs/java-developer-up-to-2000-viettel-software-services-a-member-of-viettel-group-4942,/companies/viettel-software-services-a-member-of-viettel-group,Da Nang,"600 - 2,000 USD",10/11/2021
74,Full-stack Dev (PHP/Laravel/JavaScript),/it-jobs/full-stack-dev-php-laravel-javascript-intrepid-group-2609,/companies/intrepid-group,Ha Noi,"1,200 - 2,000 USD",10/11/2021
75,".NET Developer (C#, ASP.NET, .NET Core)",/it-jobs/net-developer-c-asp-net-mvc-bstar-solutions-5514,/companies/bstar-solutions,Ho Chi Minh,Negotiable,10/11/2021
76,"50 Java Developers (Spring, MySQL)",/it-jobs/50-java-developers-spring-mysql-m_service-momo-1829,/companies/m_service-momo,Ho Chi Minh,You'll love it,10/11/2021
77,Sr. Java Engineer (Spring) Sign on bonus,/it-jobs/senior-java-developer-spring-opswat-software-vietnam-2644,/companies/opswat-software-vietnam,Ho Chi Minh,You'll love it,10/11/2021
78,QC/QA/Tester (Agile),/it-jobs/qc-qa-tester-agile-opswat-software-vietnam-2955,/companies/opswat-software-vietnam,Ho Chi Minh,You'll love it,10/11/2021
79,Product Owner (SaaS/ Product Manager),/it-jobs/product-owner-saas-product-manager-haravan-0907,/companies/haravan,Ho Chi Minh,You'll love it,10/11/2021
80,Technical Lead (Up to $3000),/it-jobs/technical-lead-up-to-3000-ffw-vietnam-2332,/companies/ffw-vietnam,Ha Noi,Up to 3000$,10/11/2021
81,C++ Engineer - Sign on bonus,/it-jobs/c-developer-windows-linux-qt-opswat-software-vietnam-3101,/companies/opswat-software-vietnam,Ha Noi,You'll love it,10/11/2021
82,Cocos2d Game Developer (JavaScript),/it-jobs/cocos2d-games-developer-javascript-amanotes-3840,/companies/amanotes,Ha Noi,You'll love it,10/11/2021
83,"Software Tester (QA QC, SQL)",/it-jobs/software-tester-qa-qc-sql-microad-technology-development-company-limited-4112,/companies/microad-technology-development-company-limited,Ho Chi Minh,You'll love it,10/11/2021
84,05 Unity Developer,/it-jobs/05-unity-developer-go-game-vietnam-limited-liability-company-3906,/companies/go-game-vietnam-limited-liability-company,Ho Chi Minh,"1,000 - 1,500 USD",10/11/2021
85,QA Engineer (Automation/Manual),/it-jobs/qa-engineer-automation-manual-the-rep-office-of-styl-solutions-pte-ltd-in-hcmc-0905,/companies/the-rep-office-of-styl-solutions-pte-ltd-in-hcmc,Ho Chi Minh,"650 - 1,500 USD",10/11/2021
86,Fullstack Dev (Python/Java/Ruby up $4k ),/it-jobs/fullstack-dev-python-java-ruby-up-4k-the-away-group-viet-nam-2455,/companies/the-away-group-viet-nam,Ha Noi,"1,500 - 4,000 USD",10/11/2021
87,Trưởng nhóm Phát triển Hạ Tầng,/it-jobs/truong-nhom-phat-trien-ha-tang-vinpearl-0352,/companies/vinpearl,Ho Chi Minh,You'll love it,10/11/2021
88,Card Technology Solution Developer,/it-jobs/card-technology-solution-developer-vietnam-international-bank-vib-0652,/companies/vietnam-international-bank-vib,Ho Chi Minh,You'll love it,10/11/2021
89,"Mobile Dev (React Native, iOS, Android)",/it-jobs/mobile-dev-react-native-ios-android-baemin-vietnam-woowa-bros-2853,/companies/baemin-vietnam-woowa-bros,Ho Chi Minh,"2,500 - 4,000 USD",10/11/2021
90,"Information Security (AWS, Cloud)",/it-jobs/information-security-aws-cloud-pizza-hut-digital-ventures-4415,/companies/pizza-hut-digital-ventures,Ha Noi,Attractive salary,10/11/2021
91,Senior Automation Test Engineer ,/it-jobs/senior-automation-test-engineer-vareal-vietnam-co-ltd-0959,/companies/vareal-vietnam-co-ltd,Ho Chi Minh,Attractive salary,10/11/2021
92,Software Engineer (NodeJS / ReactJS /Go),/it-jobs/software-engineer-nodejs-reactjs-go-telio-3851,/companies/telio,Ho Chi Minh,"1,200 - 4,000 USD",10/11/2021
93,Mid/Senior Web Frontend Engineer,/it-jobs/mid-senior-web-frontend-engineer-baemin-vietnam-woowa-bros-2800,/companies/baemin-vietnam-woowa-bros,Ho Chi Minh,You'll love it,10/11/2021
94,"Mid/Sr Backend (Node,TS, JS)",/it-jobs/mid-sr-backend-node-ts-js-baemin-vietnam-woowa-bros-2727,/companies/baemin-vietnam-woowa-bros,Ho Chi Minh,"2,000 - 4,000 USD",10/11/2021
95,IT - Big Data Engineer,/it-jobs/it-big-data-engineer-ngan-hang-a-chau-acb-3016,/companies/ngan-hang-a-chau-acb,Ho Chi Minh,You'll love it,10/11/2021
96,Software Engineer (code C/C++ or Java),/it-jobs/software-engineer-code-c-c-or-java-lg-vehicle-component-solutions-development-center-vietnam-lg-vs-dcv-5026,/companies/lg-vehicle-component-solutions-development-center-vietnam-lg-vs-dcv,Ho Chi Minh,"550 - 2,000 USD",10/11/2021
97,15 Fullstack PHP/ Python/ Java,/it-jobs/15-fullstack-php-python-java-tap-hospitality-vietnam-0651,/companies/tap-hospitality-vietnam,Ha Noi,"500 - 1,500 USD",10/11/2021
98,C/C++ Software Engineer,/it-jobs/c-c-software-engineer-lg-vehicle-component-solutions-development-center-vietnam-lg-vs-dcv-5219,/companies/lg-vehicle-component-solutions-development-center-vietnam-lg-vs-dcv,Ho Chi Minh,"550 - 2,000 USD",10/11/2021
99,"Senior Integration Dev (Java,ESB,Kafka )",/it-jobs/senior-integration-dev-java-esb-kafka-techcombank-0029,/companies/techcombank,Ho Chi Minh,"1,900 - 2,500 USD",10/11/2021
100,Android Developer Mobile Apps (Java/SQL),/it-jobs/android-developer-mobile-apps-java-sql-tower-hanoi-4535,/companies/tower-hanoi,Ho Chi Minh,"500 - 1,500 USD",10/11/2021
101,Backend Dev (Python/Golang/Any language),/it-jobs/backend-dev-python-golang-any-language-onpoint-4015,/companies/onpoint,Ha Noi,"1,000 - 2,500 USD",10/11/2021
102,"PHP Developer (Laravel, MySQL)",/it-jobs/php-developer-laravel-mysql-cubicstack-solutions-4416,/companies/cubicstack-solutions,Ho Chi Minh,"900 - 1,500 USD",10/11/2021
103,"ReactJS Developer (JavaScript, CSS)",/it-jobs/reactjs-developer-javascript-css-cubicstack-solutions-1342,/companies/cubicstack-solutions,Ha Noi,"1,000 - 1,500 USD",10/11/2021
104,"QA QC Engineer (Tester, English)",/it-jobs/qa-qc-engineer-tester-english-cubicstack-solutions-0020,/companies/cubicstack-solutions,Ho Chi Minh,"800 - 1,500 USD",10/11/2021
105,SAP FICO Consultant (English),/it-jobs/sap-fico-consultant-english-it-support-sucafina-0334,/companies/sucafina,Ho Chi Minh,You'll love it,10/11/2021
106,SAP Business Analyst (English),/it-jobs/sap-business-analyst-english-sucafina-5449,/companies/sucafina,Ho Chi Minh,You'll love it,10/11/2021
107,"Senior UI/UX Designer, Media",/it-jobs/senior-ui-ux-designer-media-zalo-1518,/companies/zalo,Da Nang,You'll love it,10/11/2021
108,Health Information Systems Advisor,/it-jobs/health-information-systems-advisor-path-4025,/companies/path,Ha Noi,You'll love it,10/11/2021
109,"IT Manager (Big Data, AI/ML) Up to $3000",/it-jobs/it-manager-big-data-ai-ml-up-to-3000-itel-telecom-5305,/companies/itel-telecom,Ha Noi,Up to $3000,10/11/2021
110,R&D Dept. Manager ,/it-jobs/r-d-dept-manager-cloud-cong-ty-co-phan-htc-vien-thong-quoc-te-1955,/companies/cong-ty-co-phan-htc-vien-thong-quoc-te,Ha Noi,You'll love it,10/11/2021
111,Mid/Senior Java Developer -Joining Bonus,/it-jobs/junior-mid-java-developer-joining-bonus-zamo-1843,/companies/zamo,Ha Noi,"1,000 - 2,500 USD",10/11/2021
112,Back-end Developers (PHP/Java/Python),/it-jobs/back-end-developers-php-java-python-rakumo-co-ltd-4414,/companies/rakumo-co-ltd,Ho Chi Minh,"800 - 1,500 USD",10/11/2021
113,Senior Java Developer (Sign-on Bonus),/it-jobs/senior-java-developer-sign-on-bonus-home-credit-vietnam-4340,/companies/home-credit-vietnam,Ho Chi Minh,You'll love it,10/11/2021
114,iOS Developer (Swift),/it-jobs/ios-developer-specialized-in-back-end-rakumo-co-ltd-0210,/companies/rakumo-co-ltd,Ho Chi Minh,"800 - 2,000 USD",10/11/2021
115,"Senior Java Developer (Spring, Kotlin)",/it-jobs/senior-java-developer-spring-kotlin-viaconto-co-ltd-1542,/companies/viaconto-co-ltd,Ho Chi Minh,"2,500 - 3,000 USD",10/11/2021
116,10 Java Backend Developer (20 - 40M),/it-jobs/10-java-backend-developer-20-40m-cong-ty-co-phan-chung-khoan-vps-0852,/companies/cong-ty-co-phan-chung-khoan-vps,Ho Chi Minh,"1,000 - 2,000 USD",10/11/2021
117,[DN] PHP Developer (Senior),/it-jobs/php-developer-senior-mti-technology-1343,/companies/mti-technology,Ho Chi Minh,"1,300 - 1,900 USD",10/11/2021
118,1+ năm Unity Games 3D (C#) - Up to $2000,/it-jobs/1-nam-unity-games-3d-c-up-to-android-viet-nam-3816,/companies/android-viet-nam,Ho Chi Minh,Up to $2000,10/11/2021
119,Mobile Games Designer - Up to $2000,/it-jobs/mobile-games-designer-up-to-android-viet-nam-3204,/companies/android-viet-nam,Ha Noi,Up to $2000,10/11/2021
120,"iOS Developers (Objective C, Swift)",/it-jobs/ios-developers-objective-c-swift-wiin-viet-nam-4613,/companies/wiin-viet-nam,Ha Noi,"1,000 - 1,500 USD",10/11/2021
121,"Frontend Dev (JavaScript, HTML5, CSS)",/it-jobs/frontend-dev-javascript-html5-css-wiin-viet-nam-5718,/companies/wiin-viet-nam,Ha Noi,"1,500 - 2,000 USD",10/11/2021
122,2 Embedded Software Developer (C/C++),/it-jobs/2-embedded-software-developer-c-c-rikkeisoft-0205,/companies/rikkeisoft,Ho Chi Minh,You'll love it,10/11/2021
123,"UI-UX Designer (Mobile app, Web-App)",/it-jobs/ui-ux-designer-mobile-app-web-app-kyc-solutions-0747,/companies/kyc-solutions,Ho Chi Minh,You'll love it,10/11/2021
124,[All levels] Java Developers -Up to $2k,/it-jobs/all-levels-java-developers-up-to-2k-inceptionlabs-5621,/companies/inceptionlabs,Ho Chi Minh,Up to $2000,10/11/2021
125,Senior Mobile Developer (React Native),/it-jobs/senior-mobile-developer-react-native-infinity-blockchain-labs-ibl-1125,/companies/infinity-blockchain-labs-ibl,Ho Chi Minh,"1,300 - 2,500 USD",10/11/2021
126,Front-end Devs (HTML5/CSS/JS/WordPress),/it-jobs/front-end-devs-html5-css-js-wordpress-allgrowlabo-co-ltd-4248,/companies/allgrowlabo-co-ltd,Ho Chi Minh,"500 - 1,000 USD",10/11/2021
127,Data Engineer - ETL/ Data Warehouse,/it-jobs/data-engineer-etl-ogg-odi-data-stage-fe-credit-1806,/companies/fe-credit,Ha Noi,You'll love it,10/11/2021
128,Senior IT Business Analyst - Mobile Apps,/it-jobs/senior-it-business-analyst-mobile-apps-fe-credit-3807,/companies/fe-credit,Da Nang,You'll love it,10/11/2021
129,"Automation Tester (QA QC, English)",/it-jobs/automation-tester-qa-qc-english-skedulo-vietnam-4734,/companies/skedulo-vietnam,Ha Noi,"1,200 - 2,500 USD",10/11/2021
130,"Fullstack JavaScript (NodeJS, ReactJS)",/it-jobs/fullstack-dev-nodejs-reactjs-graphql-kompa-0123,/companies/kompa,Ha Noi,You'll love it,10/11/2021
131,"Developer (Python, PHP, Java)",/it-jobs/software-dev-python-php-html-wvb-vietnam-4039,/companies/wvb-vietnam,Ha Noi,Mức lương hấp dẫn,10/11/2021
132,DevOps Engineer AWS/Azure (HCM & Ha Noi),/it-jobs/devops-engineer-aws-azure-hcm-ha-noi-nab-in-collaboration-with-positive-thinking-company-in-vietnam-1645,/companies/nab-in-collaboration-with-positive-thinking-company-in-vietnam,Ha Noi,You'll love it,10/11/2021
133,.NET Developer,/it-jobs/net-developer-vietnam-international-bank-vib-4502,/companies/vietnam-international-bank-vib,Ha Noi,You'll love it,10/11/2021
134,2D Game Animator,/it-jobs/2d-game-animator-maximus-solution-company-limited-0228,/companies/maximus-solution-company-limited,Ha Noi,You'll love it,10/11/2021
135,"Java Technical Architect (J2EE, Spring)",/it-jobs/java-technical-architect-j2ee-spring-taptap-2558,/companies/taptap,Ho Chi Minh,You'll love it,10/11/2021
136,Senior Fullstack Engineer (Remote),/it-jobs/senior-software-engineer-remote-inspectorio-4138,/companies/inspectorio,Ho Chi Minh,You'll love it,10/11/2021
137,Software Quality Assurance (Not Tester),/it-jobs/software-quality-assurance-not-tester-taptap-4814,/companies/taptap,Ho Chi Minh,You'll love it,10/11/2021
138,"MS Dynamic 365 Developer (.NET, ERP)",/it-jobs/ms-dynamic-365-developer-net-erp-saigon-technology-solutions-5957,/companies/saigon-technology-solutions,Ho Chi Minh,$2200 net,10/11/2021
139,3 CG KTrúc Giải pháp(Software Architect),/it-jobs/3-cg-ktruc-giai-phap-software-architect-ngan-hang-tmcp-tien-phong-tpbank-1447,/companies/ngan-hang-tmcp-tien-phong-tpbank,Ho Chi Minh,You'll love it,10/11/2021
140,Java Developer (Contractor),/it-jobs/java-developer-contractor-sun-life-vietnam-insurance-company-limited-2959,/companies/sun-life-vietnam-insurance-company-limited,Ho Chi Minh,Negotiable,10/11/2021
141,BRIDGE DEVELOPER ENGLISH GOOD Upto 2500$,/it-jobs/bridge-developer-english-good-upto-2500-powergate-software-1923,/companies/powergate-software,Ho Chi Minh,"1,000 - 2,500 USD",10/11/2021
142,Automation Test Engineer~ 2000$,/it-jobs/automation-test-engineer-2000-techcom-securities-0216,/companies/techcom-securities,Ha Noi,You'll love it,10/11/2021
143,"Fullstack Developer (NodeJS, Angular)",/it-jobs/fullstack-developer-nodejs-angular-ihouzz-tech-4012,/companies/ihouzz-tech,Ho Chi Minh,1200$ -2000$,10/11/2021
144,Phát triển ứng dụng (Java/.NET/C++),/it-jobs/phat-trien-ung-dung-java-net-c-napas-4110,/companies/napas,Ha Noi,You'll love it,10/11/2021
145,"Solution Architect (AWS, Java, DevOps)",/it-jobs/solution-architect-aws-java-spring-msb-2649,/companies/msb,Ho Chi Minh,"1,500 - 2,500 USD",10/11/2021
146,Sr Security Engineer (Linux/Networking),/it-jobs/sr-security-engineer-linux-networking-msb-1246,/companies/msb,Ho Chi Minh,"1,500 - 2,500 USD",10/11/2021
147,"Senior UI/UX Designer (Agile, HTML)",/it-jobs/senior-ui-ux-designer-agile-html-msb-4628,/companies/msb,Ho Chi Minh,"1,500 - 2,500 USD",10/11/2021
148,"Sr Kỹ sư tích hợp hệ thống (Java, MVC)",/it-jobs/sr-ky-su-tich-hop-he-thong-java-mvc-msb-1540,/companies/msb,Ho Chi Minh,"1,500 - 2,500 USD",10/11/2021
149,DevSecOps Engineer (AWS),/it-jobs/cloud-devops-engineer-aws-msb-1839,/companies/msb,Ho Chi Minh,"1,500 - 2,500 USD",10/11/2021
