,Title_job,Job_link,Company_link,Address,Salary,date
1761,Backend Developer (PHP/Wordpress/MySQL),/it-jobs/backend-developer-php-wordpress-mysql-lotus-group-1213,/companies/lotus-group,Ha Noi,You'll love it,10/17/2021
1762,"PHP Developer (MySQL, JavaScript)",/it-jobs/php-developer-mysql-javascript-bakuun-com-2453,/companies/bakuun-com,Ho Chi Minh,12 mil - 20 mil,10/17/2021
1763,Mobile Apps (React Native/ReactJS/HTML5),/it-jobs/mobile-apps-react-native-reactjs-html5-northstudio-ttas-jsc-3939,/companies/northstudio-ttas-jsc,Ho Chi Minh,Up to 22 mil,10/17/2021
1764,"Middle .NET Developer (C#, AngularJS)",/it-jobs/middle-net-developer-c-angularjs-p-t-corporation-5301,/companies/p-t-corporation,Ho Chi Minh,Up to 42m,10/17/2021
1765,React Native Developer (Java/Android),/it-jobs/react-native-developer-java-android-p-t-corporation-5656,/companies/p-t-corporation,Ho Chi Minh,You'll love it,10/17/2021
1766,"Software Engineer (PHP, MySQL)-Bitrix24",/it-jobs/software-engineer-php-mysql-bitrix24-lotus-rice-3126,/companies/lotus-rice,Ho Chi Minh,You'll love it,10/17/2021
1767,Frontend Engineer (JavaScript/HTML5/PHP),/it-jobs/frontend-engineer-javascript-html5-php-gforces-vietnam-web-management-company-limited-2503,/companies/gforces-vietnam-web-management-company-limited,Ho Chi Minh,You'll love it,10/17/2021
1768,"20 Developers (Java, .NET)",/it-jobs/20-developers-java-net-ngan-hang-tmcp-tien-phong-tpbank-0610,/companies/ngan-hang-tmcp-tien-phong-tpbank,Ho Chi Minh,You'll love it,10/17/2021
1769,IT hạ tầng (System Engineer; IT Support),/it-jobs/it-ha-tang-system-engineer-it-support-ihouzz-tech-0343,/companies/ihouzz-tech,Ha Noi,Up to $1000,10/17/2021
1770,Project Manager/Delivery Manager,/it-jobs/technical-project-manager-blockchain-metasource-3741,/companies/metasource,Ha Noi,"3,000 - 4,500 USD",10/17/2021
1771,Remote-Backend Developer (Java/Spring),/it-jobs/remote-backend-developer-java-spring-thomi-technology-solution-company-limited-0235,/companies/thomi-technology-solution-company-limited,Ho Chi Minh,You'll love it,10/17/2021
1772,Remote-Frontend Dev (ReactJS/JavaScript),/it-jobs/remote-frontend-dev-reactjs-javascript-thomi-technology-solution-company-limited-0208,/companies/thomi-technology-solution-company-limited,Ha Noi,You'll love it,10/17/2021
1773,"Frontend Dev (JavaScript, HTML5, CSS)",/it-jobs/frontend-dev-javascript-html5-css-shopdunk-1456,/companies/shopdunk,Ha Noi,"700 - 1,200 USD",10/17/2021
1774,,,,Ho Chi Minh,,10/17/2021
1775,,,,Ha Noi,,10/17/2021
1776,,,,Ho Chi Minh,,10/17/2021
1777,,,,Ho Chi Minh,,10/17/2021
1778,,,,Ho Chi Minh,,10/17/2021
1779,,,,Ho Chi Minh,,10/17/2021
1780,,,,Ho Chi Minh,,10/17/2021
1781,,,,Ho Chi Minh,,10/17/2021
1782,,,,Ho Chi Minh,,10/17/2021
1783,,,,Ha Noi,,10/17/2021
1784,,,,Ho Chi Minh,,10/17/2021
1785,,,,Ho Chi Minh,,10/17/2021
1786,,,,Ha Noi,,10/17/2021
1787,,,,Ho Chi Minh,,10/17/2021
1788,,,,Ho Chi Minh,,10/17/2021
1789,,,,Ho Chi Minh,,10/17/2021
1790,,,,Ho Chi Minh,,10/17/2021
1791,,,,Ho Chi Minh,,10/17/2021
1792,,,,Ha Noi,,10/17/2021
1793,,,,Ho Chi Minh,,10/17/2021
